,parcelid,logerror,transactiondate,class
603,17112436,0.001,2016-01-05,lowerror
604,11600569,0.198,2016-01-05,higherror
605,10936510,0.0816,2016-01-05,higherror
606,11259733,0.0478,2016-01-05,lowerror
607,14016074,0.0149,2016-01-05,lowerror
608,17191384,0.0276,2016-01-05,lowerror
609,14613040,0.0188,2016-01-06,lowerror
610,14696697,0.008,2016-01-06,lowerror
611,12695528,0.0266,2016-01-06,lowerror
612,11212802,0.0507,2016-01-06,lowerror
613,11046542,0.0469,2016-01-06,lowerror
614,14270051,0.0526,2016-01-06,lowerror
615,10833932,0.0119,2016-01-06,lowerror
616,10726368,-0.003,2016-01-06,lowerror
617,11941611,-0.1948,2016-01-06,higherror
618,14369364,0.0109,2016-01-06,lowerror
619,10933058,-0.0726,2016-01-06,higherror
620,14297659,-0.0202,2016-01-06,lowerror
621,12608384,0.0227,2016-01-06,lowerror
622,13872929,-0.1358,2016-01-06,higherror
623,14238710,-0.003,2016-01-06,lowerror
624,12710013,0.1647,2016-01-06,higherror
625,11172525,-0.0202,2016-01-06,lowerror
626,11651686,0.2799,2016-01-06,higherror
627,11399588,0.0334,2016-01-06,lowerror
628,12273348,0.1284,2016-01-06,higherror
629,12577041,0.0266,2016-01-06,lowerror
630,17269974,0.0315,2016-01-06,lowerror
631,14216846,0.0305,2016-01-06,lowerror
632,12871361,0.0431,2016-01-06,lowerror
633,12988908,0.0889,2016-01-06,higherror
634,12190264,0.002,2016-01-06,lowerror
635,12085145,-0.0377,2016-01-06,lowerror
636,14231798,-0.005,2016-01-06,lowerror
637,12265617,0.01,2016-01-06,lowerror
638,12084809,0.1647,2016-01-06,higherror
639,12899850,0.077,2016-01-06,higherror
640,14316448,-0.0576,2016-01-06,lowerror
641,11455214,0.01,2016-01-06,lowerror
642,12201980,-0.1543,2016-01-06,higherror
643,11572798,0.157,2016-01-06,higherror
644,11304161,-0.0325,2016-01-06,lowerror
645,12054651,0.0554,2016-01-06,lowerror
646,17080594,0.044000000000000004,2016-01-06,lowerror
647,11109235,0.1044,2016-01-06,higherror
648,14635473,0.076,2016-01-06,higherror
649,17149648,-0.008,2016-01-06,lowerror
650,14192576,-0.0111,2016-01-06,lowerror
651,14490801,0.0218,2016-01-06,lowerror
652,14669425,0.1062,2016-01-06,higherror
653,12562286,0.2038,2016-01-06,higherror
654,12093481,0.0276,2016-01-06,lowerror
655,14335184,0.0,2016-01-06,
656,17197897,0.0109,2016-01-06,lowerror
657,12203672,-0.0576,2016-01-06,lowerror
658,14296555,-0.3202,2016-01-06,higherror
659,12557553,0.1007,2016-01-06,higherror
660,14729085,0.0188,2016-01-06,lowerror
661,12216283,0.0411,2016-01-06,lowerror
662,11669507,-0.0419,2016-01-06,lowerror
663,12207600,-0.1301,2016-01-06,higherror
664,11194389,0.0119,2016-01-06,lowerror
665,11726202,-0.006999999999999999,2016-01-06,lowerror
666,12019094,0.0334,2016-01-06,lowerror
667,13998755,0.0742,2016-01-06,higherror
668,12062283,0.0834,2016-01-06,higherror
669,12529831,0.0119,2016-01-06,lowerror
670,11733280,-0.0161,2016-01-06,lowerror
671,10965125,-0.0769,2016-01-06,higherror
672,12060270,0.0354,2016-01-06,lowerror
673,11215822,0.0853,2016-01-06,higherror
674,12431033,-0.0274,2016-01-06,lowerror
675,12911343,0.044000000000000004,2016-01-06,lowerror
676,17243434,0.0344,2016-01-06,lowerror
677,12428562,0.0149,2016-01-06,lowerror
678,11561423,0.0843,2016-01-06,higherror
679,14271240,0.0198,2016-01-06,lowerror
680,11307414,-0.006999999999999999,2016-01-06,lowerror
681,11995225,0.0686,2016-01-06,lowerror
682,11018310,0.005,2016-01-06,lowerror
683,11173100,-0.2971,2016-01-06,higherror
684,17212494,0.0139,2016-01-06,lowerror
685,14043156,-0.0243,2016-01-06,lowerror
686,11466276,0.0344,2016-01-06,lowerror
687,11188742,0.0658,2016-01-06,lowerror
688,12858481,-0.2095,2016-01-06,higherror
689,12743839,0.0305,2016-01-06,lowerror
690,11453603,0.1947,2016-01-06,higherror
691,12525823,0.0296,2016-01-06,lowerror
692,17280214,0.0129,2016-01-06,lowerror
693,12753214,0.0198,2016-01-06,lowerror
694,12876918,0.0,2016-01-06,
695,12101401,-0.0171,2016-01-06,lowerror
696,10869690,0.045,2016-01-06,lowerror
697,14382755,-0.006999999999999999,2016-01-06,lowerror
698,11498745,-0.2863,2016-01-06,higherror
699,14346375,-0.0284,2016-01-06,lowerror
700,12935277,0.1613,2016-01-06,higherror
701,10939671,0.1781,2016-01-06,higherror
702,11172847,0.1071,2016-01-06,higherror
703,10757067,0.0344,2016-01-06,lowerror
704,11497751,-0.0294,2016-01-06,lowerror
705,10869903,0.0723,2016-01-06,higherror
706,13096901,0.0159,2016-01-06,lowerror
707,14754630,0.002,2016-01-06,lowerror
708,14671984,0.0257,2016-01-06,lowerror
709,11609388,0.0119,2016-01-06,lowerror
710,12511759,0.004,2016-01-06,lowerror
711,17112764,0.0478,2016-01-06,lowerror
712,14167502,0.005,2016-01-06,lowerror
713,11752546,0.0315,2016-01-06,lowerror
714,12283914,0.0208,2016-01-06,lowerror
715,12998599,0.0227,2016-01-06,lowerror
716,13012838,0.0421,2016-01-06,lowerror
717,11296456,-0.005,2016-01-06,lowerror
718,12100991,0.0169,2016-01-06,lowerror
719,11611867,-0.079,2016-01-06,higherror
720,13093014,0.0227,2016-01-06,lowerror
721,10764818,0.01,2016-01-06,lowerror
722,14501045,0.0266,2016-01-06,lowerror
723,13983419,0.5295,2016-01-06,higherror
724,12100973,-0.0812,2016-01-06,higherror
725,11495019,-0.0471,2016-01-06,lowerror
726,11096107,0.0149,2016-01-06,lowerror
727,17094721,0.1527,2016-01-06,higherror
728,11752212,0.0421,2016-01-06,lowerror
729,11926273,0.2111,2016-01-06,higherror
730,14762478,0.8519,2016-01-06,higherror
731,11854559,-0.0555,2016-01-06,lowerror
732,11794295,0.0149,2016-01-06,lowerror
733,12188853,0.25,2016-01-06,higherror
734,11941481,-0.2497,2016-01-06,higherror
735,14622935,0.0431,2016-01-06,lowerror
736,11926577,0.0334,2016-01-06,lowerror
737,11188262,-0.1165,2016-01-06,higherror
738,11559030,0.1044,2016-01-06,higherror
739,14627670,0.006999999999999999,2016-01-06,lowerror
740,14344674,0.076,2016-01-06,higherror
741,11161723,-0.0566,2016-01-06,lowerror
742,12910808,0.0898,2016-01-06,higherror
743,12320974,-0.0576,2016-01-06,lowerror
744,13035424,0.1519,2016-01-06,higherror
745,12671961,0.0119,2016-01-06,lowerror
746,12088869,-0.0121,2016-01-06,lowerror
747,12660669,0.0411,2016-01-06,lowerror
748,11691651,0.0149,2016-01-06,lowerror
749,12105506,0.002,2016-01-06,lowerror
750,11345150,-0.0161,2016-01-06,lowerror
751,11101949,-0.0284,2016-01-06,lowerror
752,12105792,-0.0866,2016-01-06,higherror
753,11317309,-0.0834,2016-01-06,higherror
754,10805719,0.0354,2016-01-06,lowerror
755,13938304,0.0129,2016-01-06,lowerror
756,11996529,0.0459,2016-01-06,lowerror
757,11448561,0.0257,2016-01-06,lowerror
758,12810881,0.0198,2016-01-06,lowerror
759,10738858,-0.002,2016-01-06,lowerror
760,12696443,0.1865,2016-01-06,higherror
761,11547099,0.0129,2016-01-06,lowerror
762,13901033,0.2303,2016-01-06,higherror
763,10864891,0.006999999999999999,2016-01-06,lowerror
764,12048008,0.0208,2016-01-06,lowerror
765,11751312,-0.0419,2016-01-06,lowerror
766,10803779,0.1923,2016-01-06,higherror
767,12170610,-0.0101,2016-01-06,lowerror
768,13059140,-0.251,2016-01-06,higherror
769,10800361,0.0807,2016-01-06,higherror
770,11149098,0.0198,2016-01-06,lowerror
771,13904025,0.006,2016-01-06,lowerror
772,14624389,-0.001,2016-01-06,lowerror
773,14474580,-0.003,2016-01-06,lowerror
774,11116177,0.0169,2016-01-06,lowerror
775,14462214,0.0402,2016-01-06,lowerror
776,14484197,0.0583,2016-01-06,lowerror
777,11554596,0.098,2016-01-06,higherror
778,10731733,-0.0398,2016-01-06,lowerror
779,12597649,-0.0429,2016-01-06,lowerror
780,14719288,0.1293,2016-01-06,higherror
781,14677191,-0.3682,2016-01-06,higherror
782,14677191,-0.0845,2016-09-12,higherror
783,14038811,0.0611,2016-01-06,lowerror
784,13990013,-0.004,2016-01-06,lowerror
785,11949447,0.0602,2016-01-06,lowerror
786,12968167,0.0119,2016-01-06,lowerror
787,14203317,0.0109,2016-01-06,lowerror
788,14005398,0.0667,2016-01-06,lowerror
789,12456617,0.0714,2016-01-06,higherror
790,14676549,0.0305,2016-01-06,lowerror
791,12456685,-0.0274,2016-01-06,lowerror
792,12456978,-0.0398,2016-01-06,lowerror
793,14429624,0.0266,2016-01-06,lowerror
794,11054462,-0.0356,2016-01-06,lowerror
795,13921191,-0.0151,2016-01-06,lowerror
796,11598844,0.1089,2016-01-06,higherror
797,14680318,-0.1602,2016-01-06,higherror
798,10798182,-0.0398,2016-01-06,lowerror
799,11655826,-0.2421,2016-01-06,higherror
800,11292127,-0.0408,2016-01-06,lowerror
801,17091815,-0.0284,2016-01-06,lowerror
802,12408625,0.0139,2016-01-06,lowerror
803,12548094,-0.0294,2016-01-06,lowerror
804,10742245,0.0459,2016-01-06,lowerror
805,12880784,0.0139,2016-01-06,lowerror
806,12679414,0.0602,2016-01-06,lowerror
807,12856806,-0.0284,2016-01-06,lowerror
808,13913571,-0.0545,2016-01-06,lowerror
809,13924623,0.0208,2016-01-06,lowerror
810,12679490,0.0266,2016-01-06,lowerror
811,12902876,0.003,2016-01-06,lowerror
812,11322864,-0.1625,2016-01-06,higherror
813,11005771,-0.0131,2016-01-06,lowerror
814,11005771,0.0545,2016-06-17,lowerror
815,10981277,0.0797,2016-01-06,higherror
816,11059917,-0.0823,2016-01-06,higherror
817,10909953,0.0649,2016-01-06,lowerror
818,12072183,0.0315,2016-01-06,lowerror
819,12955502,-0.008,2016-01-06,lowerror
820,12022192,0.0545,2016-01-06,lowerror
821,12882330,0.0218,2016-01-06,lowerror
822,12898754,-0.002,2016-01-06,lowerror
823,13917048,0.0315,2016-01-06,lowerror
824,12648647,0.0169,2016-01-06,lowerror
825,10985618,-0.0111,2016-01-06,lowerror
826,13066113,0.0,2016-01-06,
827,14210314,-0.004,2016-01-06,lowerror
828,14074219,0.0129,2016-01-06,lowerror
829,14206820,-0.0212,2016-01-06,lowerror
830,12964959,0.0431,2016-01-06,lowerror
831,11951158,-0.0305,2016-01-06,lowerror
832,10814025,-0.1485,2016-01-06,higherror
833,14601214,0.0,2016-01-06,
834,10894658,0.131,2016-01-06,higherror
835,10979059,-0.0233,2016-01-06,lowerror
836,14327637,-0.212,2016-01-06,higherror
837,11622126,-0.3769,2016-01-06,higherror
838,11530267,0.18899999999999997,2016-01-06,higherror
839,12652149,0.0286,2016-01-06,lowerror
840,11474588,0.0497,2016-01-06,lowerror
841,12461109,-0.0151,2016-01-06,lowerror
842,11685457,0.0953,2016-01-06,higherror
843,12778506,0.0296,2016-01-06,lowerror
844,17224353,-0.003,2016-01-06,lowerror
845,14668326,-0.0555,2016-01-06,lowerror
846,11286298,-0.1555,2016-01-06,higherror
847,12860873,-0.0325,2016-01-06,lowerror
848,11330994,0.7761,2016-01-06,higherror
849,11602441,-0.1555,2016-01-06,higherror
850,12064846,0.2631,2016-01-06,higherror
851,14469247,-0.009000000000000001,2016-01-06,lowerror
852,14112079,0.0779,2016-01-06,higherror
853,11487154,-0.0921,2016-01-06,higherror
854,12082572,-0.046,2016-01-06,lowerror
855,13888764,-0.006999999999999999,2016-01-06,lowerror
856,10910629,0.006999999999999999,2016-01-06,lowerror
857,14616857,-0.2132,2016-01-06,higherror
858,12768383,0.3723,2016-01-06,higherror
859,11808047,0.0188,2016-01-06,lowerror
860,10918094,0.01,2016-01-06,lowerror
861,11210113,0.002,2016-01-06,lowerror
862,17208044,0.0639,2016-01-06,lowerror
863,12257893,-0.0587,2016-01-06,lowerror
864,12863883,0.0257,2016-01-06,lowerror
865,11988292,0.0109,2016-01-06,lowerror
866,14455318,0.0354,2016-01-06,lowerror
867,12860428,-0.003,2016-01-06,lowerror
868,14736671,0.0139,2016-01-06,lowerror
869,11319705,-0.0192,2016-01-06,lowerror
870,11996100,0.0,2016-01-06,
871,14065656,0.044000000000000004,2016-01-06,lowerror
872,14723895,0.0109,2016-01-06,lowerror
873,12003889,0.0392,2016-01-06,lowerror
874,14269127,0.098,2016-01-06,higherror
875,11574055,-0.2345,2016-01-06,higherror
876,12765366,0.1178,2016-01-06,higherror
877,12654972,0.1553,2016-01-06,higherror
878,12765669,0.0334,2016-01-06,lowerror
879,11728001,-0.0471,2016-01-06,lowerror
880,10858042,0.0667,2016-01-06,lowerror
881,11194307,0.0564,2016-01-06,lowerror
882,11556910,0.002,2016-01-06,lowerror
883,12696562,-0.0151,2016-01-06,lowerror
884,10754364,0.076,2016-01-06,higherror
885,14470078,0.0129,2016-01-06,lowerror
886,11575370,0.001,2016-01-06,lowerror
887,14619482,0.0402,2016-01-06,lowerror
888,12644274,0.009000000000000001,2016-01-06,lowerror
889,14284238,0.0149,2016-01-06,lowerror
890,11687406,0.0257,2016-01-06,lowerror
891,12412011,-0.0101,2016-01-06,lowerror
892,11069142,-0.3243,2016-01-06,higherror
893,13989659,0.0554,2016-01-06,lowerror
894,14723050,-0.0192,2016-01-06,lowerror
895,17152020,0.0611,2016-01-06,lowerror
896,14428175,-0.3025,2016-01-06,higherror
897,12726199,-0.0141,2016-01-06,lowerror
898,12023933,0.0296,2016-01-06,lowerror
899,13980274,0.008,2016-01-06,lowerror
900,14647327,0.0247,2016-01-06,lowerror
901,11889839,0.0266,2016-01-06,lowerror
902,12863619,0.0459,2016-01-06,lowerror
903,11182411,0.0198,2016-01-06,lowerror
904,13053714,0.0564,2016-01-06,lowerror
905,11053102,0.0592,2016-01-06,lowerror
906,12801532,-0.0131,2016-01-06,lowerror
907,10743521,0.0178,2016-01-06,lowerror
908,14023138,0.045,2016-01-06,lowerror
909,11113943,-0.0534,2016-01-06,lowerror
910,11443841,0.0315,2016-01-06,lowerror
911,12220040,0.0526,2016-01-06,lowerror
912,11936639,-0.3202,2016-01-06,higherror
913,13891603,-0.3397,2016-01-06,higherror
914,12452950,-0.004,2016-01-06,lowerror
915,12850963,0.004,2016-01-06,lowerror
916,14612143,0.003,2016-01-06,lowerror
917,12453599,-0.0233,2016-01-06,lowerror
918,14637960,0.0188,2016-01-06,lowerror
919,12831368,-0.0419,2016-01-06,lowerror
920,12928619,0.0334,2016-01-06,lowerror
921,11153353,0.1923,2016-01-06,higherror
922,12009056,0.2382,2016-01-06,higherror
923,11464641,-0.1416,2016-01-06,higherror
924,14409153,0.0797,2016-01-06,higherror
925,11269196,-0.009000000000000001,2016-01-06,lowerror
926,17250364,0.0695,2016-01-06,higherror
927,11209712,0.0535,2016-01-06,lowerror
928,12209510,-0.8723,2016-01-07,higherror
929,14405618,-0.0683,2016-01-07,lowerror
930,17221388,-0.0233,2016-01-07,lowerror
931,11313095,0.0516,2016-01-07,lowerror
932,11130077,0.01,2016-01-07,lowerror
933,11216754,-0.0222,2016-01-07,lowerror
934,11899820,-0.4447,2016-01-07,higherror
935,14025924,0.0208,2016-01-07,lowerror
936,11822251,0.0488,2016-01-07,lowerror
937,12001839,0.0459,2016-01-07,lowerror
938,11550940,-0.1555,2016-01-07,higherror
939,12404495,0.004,2016-01-07,lowerror
940,11266989,-0.0534,2016-01-07,lowerror
941,11342249,-0.006,2016-01-07,lowerror
942,13027107,0.0208,2016-01-07,lowerror
943,12749667,-0.0192,2016-01-07,lowerror
944,14477552,0.006,2016-01-07,lowerror
945,11718962,-0.1267,2016-01-07,higherror
946,10862997,0.0237,2016-01-07,lowerror
947,12705741,-0.0161,2016-01-07,lowerror
948,10862983,0.0354,2016-01-07,lowerror
949,11140709,0.0169,2016-01-07,lowerror
950,14508735,0.1319,2016-01-07,higherror
951,14446572,-0.006,2016-01-07,lowerror
952,12091465,0.0334,2016-01-07,lowerror
953,13055428,0.157,2016-01-07,higherror
954,11946625,0.1071,2016-01-07,higherror
955,12340455,0.006999999999999999,2016-01-07,lowerror
956,12078970,-0.004,2016-01-07,lowerror
957,14153035,-0.0101,2016-01-07,lowerror
958,11698617,0.0402,2016-01-07,lowerror
959,12373470,0.5241,2016-01-07,higherror
960,13966936,0.044000000000000004,2016-01-07,lowerror
961,11327543,0.0469,2016-01-07,lowerror
962,12489865,0.0296,2016-01-07,lowerror
963,12079956,0.005,2016-01-07,lowerror
964,12771471,0.01,2016-01-07,lowerror
965,14634900,-0.0377,2016-01-07,lowerror
966,11136168,0.0109,2016-01-07,lowerror
967,11183209,-0.0481,2016-01-07,lowerror
968,11183209,-0.006999999999999999,2016-09-14,lowerror
969,13077298,0.0478,2016-01-07,lowerror
970,13078053,0.0159,2016-01-07,lowerror
971,17104977,-0.1244,2016-01-07,higherror
972,17077121,-0.0274,2016-01-07,lowerror
973,13979110,0.0237,2016-01-07,lowerror
974,11071614,0.0198,2016-01-07,lowerror
975,17118603,0.1613,2016-01-07,higherror
976,11133977,0.0129,2016-01-07,lowerror
977,11291133,0.0325,2016-01-07,lowerror
978,11948938,0.5306,2016-01-07,higherror
979,11834716,0.1266,2016-01-07,higherror
980,12698103,-0.13699999999999998,2016-01-07,higherror
981,11948251,-0.003,2016-01-07,lowerror
982,17283016,0.004,2016-01-07,lowerror
983,12493108,-0.003,2016-01-07,lowerror
984,10949131,0.0208,2016-01-07,lowerror
985,11533242,-0.1661,2016-01-07,higherror
986,13974547,-0.009000000000000001,2016-01-07,lowerror
987,12534723,-0.0736,2016-01-07,higherror
988,11704873,0.4593,2016-01-07,higherror
989,14323152,0.0723,2016-01-07,higherror
990,14634392,0.001,2016-01-07,lowerror
991,14415498,0.003,2016-01-07,lowerror
992,14659316,-0.1132,2016-01-07,higherror
993,11534982,-0.6675,2016-01-07,higherror
994,14227544,-0.006,2016-01-07,lowerror
995,14227494,0.0935,2016-01-07,higherror
996,11066119,0.009000000000000001,2016-01-07,lowerror
997,13097245,0.0159,2016-01-07,lowerror
998,11523431,-0.0408,2016-01-07,lowerror
999,12696907,-0.006,2016-01-07,lowerror
1000,14660592,-0.0151,2016-01-07,lowerror
1001,14129273,0.0334,2016-01-07,lowerror
1002,11078035,0.002,2016-01-07,lowerror
1003,12058667,0.004,2016-01-07,lowerror
1004,12660997,0.0392,2016-01-07,lowerror
1005,12396811,-0.0111,2016-01-07,lowerror
1006,14166127,-0.0726,2016-01-07,higherror
1007,12756927,0.1458,2016-01-07,higherror
1008,11427533,-0.0111,2016-01-07,lowerror
1009,11544927,0.0129,2016-01-07,lowerror
1010,12573619,-0.0576,2016-01-07,lowerror
1011,12934290,-0.0336,2016-01-07,lowerror
1012,12187593,-0.8557,2016-01-07,higherror
1013,14337965,0.006999999999999999,2016-01-07,lowerror
1014,12058028,-0.045,2016-01-07,lowerror
1015,14379953,0.0257,2016-01-07,lowerror
1016,11196134,-0.0305,2016-01-07,lowerror
1017,11429844,-0.0182,2016-01-07,lowerror
1018,13995506,-0.2433,2016-01-07,higherror
1019,12204053,0.3681,2016-01-07,higherror
1020,13083030,-0.0651,2016-01-07,lowerror
1021,14742011,0.002,2016-01-07,lowerror
1022,11294052,-0.0263,2016-01-07,lowerror
1023,14439016,-0.2182,2016-01-07,higherror
1024,11271211,0.0402,2016-01-07,lowerror
1025,17211273,0.0411,2016-01-07,lowerror
1026,12665933,0.003,2016-01-07,lowerror
1027,11332968,0.0198,2016-01-07,lowerror
1028,11199856,0.0459,2016-01-07,lowerror
1029,12860021,0.001,2016-01-07,lowerror
1030,12579722,0.0816,2016-01-07,higherror
1031,14029806,0.0373,2016-01-07,lowerror
1032,10746663,0.2531,2016-01-07,higherror
1033,11199429,-0.0481,2016-01-07,lowerror
1034,14224295,0.0834,2016-01-07,higherror
1035,12017560,-0.1076,2016-01-07,higherror
1036,13086366,0.0305,2016-01-07,lowerror
1037,17211791,0.5008,2016-01-07,higherror
1038,14716128,0.0208,2016-01-07,lowerror
1039,11288250,0.0119,2016-01-07,lowerror
1040,11212307,0.0237,2016-01-07,lowerror
1041,11046810,-0.0294,2016-01-07,lowerror
1042,10954496,0.003,2016-01-07,lowerror
1043,14754887,0.0247,2016-01-07,lowerror
1044,11285931,0.009000000000000001,2016-01-07,lowerror
1045,12351250,-0.1473,2016-01-07,higherror
1046,12158463,-0.001,2016-01-07,lowerror
1047,14738546,-0.0101,2016-01-07,lowerror
1048,10827438,0.3322,2016-01-07,higherror
1049,11104719,0.0325,2016-01-07,lowerror
1050,14352940,0.076,2016-01-07,higherror
1051,10879990,-0.0899,2016-01-07,higherror
1052,11636215,-0.6616,2016-01-07,higherror
1053,12039181,-0.008,2016-01-07,lowerror
1054,12457049,0.0497,2016-01-07,lowerror
1055,13902778,-0.0222,2016-01-07,lowerror
1056,12038730,0.0257,2016-01-07,lowerror
1057,12518882,-0.005,2016-01-07,lowerror
1058,13934218,-0.0315,2016-01-07,lowerror
1059,14191893,-0.0202,2016-01-07,lowerror
1060,11856189,-0.1267,2016-01-07,higherror
1061,12733258,-0.004,2016-01-07,lowerror
1062,13901462,-0.0161,2016-01-07,lowerror
1063,13926032,0.2167,2016-01-07,higherror
1064,11663883,0.0602,2016-01-07,lowerror
1065,17187614,0.0237,2016-01-07,lowerror
1066,11983222,-0.0523,2016-01-07,lowerror
1067,13936111,0.0908,2016-01-07,higherror
1068,11606510,0.044000000000000004,2016-01-07,lowerror
1069,11145213,0.0898,2016-01-07,higherror
1070,12737897,-0.0263,2016-01-07,lowerror
1071,14722310,0.0169,2016-01-07,lowerror
1072,13003553,0.2852,2016-01-07,higherror
1073,12435452,-0.0877,2016-01-07,higherror
1074,12274201,-0.0121,2016-01-07,lowerror
1075,12672640,0.006,2016-01-07,lowerror
1076,11907395,0.0266,2016-01-07,lowerror
1077,10919658,0.0639,2016-01-07,lowerror
1078,10828719,-0.0263,2016-01-07,lowerror
1079,11422702,-0.3216,2016-01-07,higherror
1080,10965594,-0.1324,2016-01-07,higherror
1081,12634022,0.0119,2016-01-07,lowerror
1082,11801304,-0.0429,2016-01-07,lowerror
1083,12634819,0.0554,2016-01-07,lowerror
1084,11347481,-0.046,2016-01-07,lowerror
1085,17152809,-0.0715,2016-01-07,higherror
1086,12437625,0.1133,2016-01-07,higherror
1087,17080372,0.0926,2016-01-07,higherror
1088,12458024,0.0119,2016-01-07,lowerror
1089,12178943,0.0469,2016-01-07,lowerror
1090,11567959,-0.0182,2016-01-07,lowerror
1091,14704792,0.0247,2016-01-07,lowerror
1092,14216339,0.0639,2016-01-07,lowerror
1093,17069481,-0.0398,2016-01-07,lowerror
1094,14684474,0.1781,2016-01-07,higherror
1095,17070116,-0.004,2016-01-07,lowerror
